             JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458384.845138889, A.D. 2018-Sep-23 08:17:00.0000,  8.055112623343961E-01, -1.963549810328330E-01, -3.704716125565177E-02, -5.877112569195499E-03,  1.390733023164286E-02, -6.608682247008506E-04,  4.793249343734843E-03,  8.299253969370129E-01, -8.965107784526622E-03,
2458385.345138889, A.D. 2018-Sep-23 20:17:00.0000,  8.025203603437202E-01, -1.893886933854590E-01, -3.737517797268509E-02, -6.086937823093666E-03,  1.395765450283252E-02, -6.511579086339153E-04,  4.767178428970790E-03,  8.254113579767096E-01, -9.091195885487551E-03,
2458385.845138889, A.D. 2018-Sep-24 08:17:00.0000,  7.994238761304645E-01, -1.823974955115169E-01, -3.769827782245581E-02, -6.299453332824318E-03,  1.400696478285329E-02, -6.411995392993161E-04,  4.740742112016789E-03,  8.208340515884494E-01, -9.218180658959138E-03,
2458386.345138889, A.D. 2018-Sep-24 20:17:00.0000,  7.962204464479621E-01, -1.753819042443704E-01, -3.801633457891409E-02, -6.514732585177182E-03,  1.405522073079700E-02, -6.309826023371504E-04,  4.713937775452587E-03,  8.161930245799638E-01, -9.346082101109307E-03,
2458386.845138889, A.D. 2018-Sep-25 08:17:00.0000,  7.929086707880424E-01, -1.683424566222252E-01, -3.832921769031655E-02, -6.732849575127444E-03,  1.410238384421957E-02, -6.205052664073910E-04,  4.686762743967096E-03,  8.114878137354976E-01, -9.474918952840446E-03,
2458387.345138889, A.D. 2018-Sep-25 20:17:00.0000,  7.894871108238570E-01, -1.612797100817338E-01, -3.863679459070941E-02, -6.953883082122609E-03,  1.414840887355070E-02, -6.097563691131990E-04,  4.659214287351034E-03,  8.067179463339674E-01, -9.604711719112419E-03,
2458387.845138889, A.D. 2018-Sep-26 08:17:00.0000,  7.859542878578240E-01, -1.541942451776278E-01, -3.893892739289104E-02, -7.177916517773362E-03,  1.419324823528679E-02, -5.987277907442911E-04,  4.631289614059964E-03,  8.018829390344369E-01, -9.735482905667683E-03,
2458388.345138889, A.D. 2018-Sep-26 20:17:00.0000,  7.823086812080089E-01, -1.470866667897775E-01, -3.923547398643898E-02, -7.405031130990571E-03,  1.423685553430701E-02, -5.874096237684040E-04,  4.602985869517783E-03,  7.969822975823753E-01, -9.867251121312055E-03,
2458388.845138889, A.D. 2018-Sep-27 08:17:00.0000,  7.785487281308109E-01, -1.399576038551346E-01, -3.952628726315541E-02, -7.635317228994041E-03,  1.427917741789898E-02, -5.757929364526837E-04,  4.574300141471058E-03,  7.920155177367320E-01, -1.000004020068005E-02,
2458389.345138889, A.D. 2018-Sep-27 20:17:00.0000,  7.746728201539942E-01, -1.328077128475078E-01, -3.981121554429048E-02, -7.868866423465693E-03,  1.432015828225717E-02, -5.638679743409160E-04,  4.545229449804311E-03,  7.869820835065070E-01, -1.013387256259076E-02,
2458389.845138889, A.D. 2018-Sep-28 08:17:00.0000,  7.706793018300849E-01, -1.256376789322580E-01, -4.009010216324355E-02, -8.105775024129253E-03,  1.435973884658070E-02, -5.516245526669284E-04,  4.515770747479751E-03,  7.818814673134614E-01, -1.026877211716084E-02,
