             JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2455200.166666667, A.D. 2010-Jan-03 16:00:00.0000, -2.216724025424400E-01,  9.579784253294124E-01, -1.971727335844348E-05, -1.703637919581850E-02, -3.937818007847212E-03,  7.469227245420302E-07,  5.679015569064798E-03,  9.832910646570164E-01,  4.220925005579629E-06,
2455200.208333333, A.D. 2010-Jan-03 17:00:00.0000, -2.223821930227714E-01,  9.578140917287820E-01, -1.968622681042254E-05, -1.703356240173927E-02, -3.950194584298045E-03,  7.433010545999998E-07,  5.679016616459058E-03,  9.832912460077107E-01,  4.483828532721221E-06,
2455200.250000000, A.D. 2010-Jan-03 18:00:00.0000, -2.230918659543367E-01,  9.576492424672481E-01, -1.965533247694151E-05, -1.703073685378227E-02, -3.962569730782644E-03,  7.396165305964001E-07,  5.679017727062356E-03,  9.832914383027110E-01,  4.746250867979681E-06,
2455200.291666667, A.D. 2010-Jan-03 19:00:00.0000, -2.238014209722329E-01,  9.574838776044488E-01, -1.962459296344972E-05, -1.702790254436275E-02, -3.974943444575936E-03,  7.358698066300299E-07,  5.679018900758311E-03,  9.832916415218662E-01,  5.008187179710737E-06,
2455200.333333333, A.D. 2010-Jan-03 20:00:00.0000, -2.245108577112409E-01,  9.573179972001383E-01, -1.959401084775527E-05, -1.702505946586811E-02, -3.987315722809268E-03,  7.320615445536807E-07,  5.679020137429394E-03,  9.832918556448266E-01,  5.269632743087353E-06,
2455200.375000000, A.D. 2010-Jan-03 21:00:00.0000, -2.252201758058232E-01,  9.571516013141947E-01, -1.956358868022421E-05, -1.702220761066068E-02, -3.999686562470559E-03,  7.281924137274014E-07,  5.679021436956952E-03,  9.832920806510480E-01,  5.530582940318182E-06,
2455200.416666667, A.D. 2010-Jan-03 22:00:00.0000, -2.259293748901241E-01,  9.569846900066231E-01, -1.953332898258526E-05, -1.701934697108046E-02, -4.012055960404494E-03,  7.242630907786859E-07,  5.679022799221226E-03,  9.832923165197955E-01,  5.791033260893314E-06,
2455200.458333333, A.D. 2010-Jan-03 23:00:00.0000, -2.266384545979680E-01,  9.568172633375640E-01, -1.950323424902550E-05, -1.701647753944792E-02, -4.024423913312794E-03,  7.202742593500943E-07,  5.679024224101396E-03,  9.832925632301491E-01,  6.050979301714448E-06,
2455200.500000000, A.D. 2010-Jan-04 00:00:00.0000, -2.273474145628593E-01,  9.566493213672980E-01, -1.947330694459664E-05, -1.701359930806661E-02, -4.036790417754539E-03,  7.162266098604668E-07,  5.679025711475588E-03,  9.832928207610070E-01,  6.310416767206509E-06,
2455200.541666667, A.D. 2010-Jan-04 01:00:00.0000, -2.280562544179811E-01,  9.564808641562518E-01, -1.944354950556365E-05, -1.701071226922642E-02, -4.049155470149527E-03,  7.121208391581591E-07,  5.679027261220908E-03,  9.832930890910913E-01,  6.569341466595940E-06,
2455200.583333333, A.D. 2010-Jan-04 02:00:00.0000, -2.287649737961951E-01,  9.563118917650043E-01, -1.941396433880709E-05, -1.700781641520471E-02, -4.061519066770141E-03,  7.079576505766990E-07,  5.679028873213467E-03,  9.832933681989506E-01,  6.827749321900724E-06,
2455200.625000000, A.D. 2010-Jan-04 03:00:00.0000, -2.294735723300411E-01,  9.561424042542936E-01, -1.938455382222158E-05, -1.700491173827030E-02, -4.073881203750049E-03,  7.037377533974547E-07,  5.679030547328411E-03,  9.832936580629676E-01,  7.085636360219462E-06,
2455200.666666667, A.D. 2010-Jan-04 04:00:00.0000, -2.301820496517364E-01,  9.559724016850204E-01, -1.935532030371968E-05, -1.700199823068569E-02, -4.086241877082131E-03,  6.994618627026699E-07,  5.679032283439937E-03,  9.832939586613603E-01,  7.342998716110325E-06,
2455200.708333333, A.D. 2010-Jan-04 05:00:00.0000, -2.308904053931761E-01,  9.558018841182562E-01, -1.932626610138135E-05, -1.699907588470959E-02, -4.098601082619086E-03,  6.951306991361652E-07,  5.679034081421329E-03,  9.832942699721881E-01,  7.599832631428627E-06,
2455200.750000000, A.D. 2010-Jan-04 06:00:00.0000, -2.315986391859325E-01,  9.556308516152476E-01, -1.929739350305545E-05, -1.699614469259941E-02, -4.110958816074092E-03,  6.907449886589098E-07,  5.679035941144978E-03,  9.832945919733560E-01,  7.856134455147193E-06,
2455200.791666667, A.D. 2010-Jan-04 07:00:00.0000, -2.323067506612555E-01,  9.554593042374235E-01, -1.926870476645941E-05, -1.699320464661382E-02, -4.123315073021512E-03,  6.863054623151095E-07,  5.679037862482408E-03,  9.832949246426197E-01,  8.111900643106993E-06,
2455200.833333333, A.D. 2010-Jan-04 08:00:00.0000, -2.330147394500724E-01,  9.552872420463996E-01, -1.924020211848195E-05, -1.699025573901511E-02, -4.135669848897660E-03,  6.818128559911117E-07,  5.679039845304308E-03,  9.832952679575890E-01,  8.367127757747481E-06,
2455200.875000000, A.D. 2010-Jan-04 09:00:00.0000, -2.337226051829881E-01,  9.551146651039845E-01, -1.921188775538230E-05, -1.698729796207167E-02, -4.148023139001610E-03,  6.772679101832894E-07,  5.679041889480545E-03,  9.832956218957328E-01,  8.621812467765450E-06,
2455200.916666667, A.D. 2010-Jan-04 10:00:00.0000, -2.344303474902858E-01,  9.549415734721856E-01, -1.918376384254115E-05, -1.698433130806036E-02, -4.160374938496043E-03,  6.726713697584851E-07,  5.679043994880202E-03,  9.832959864343830E-01,  8.875951547765906E-06,
2455200.958333333, A.D. 2010-Jan-04 11:00:00.0000, -2.351379660019267E-01,  9.547679672132150E-01, -1.915583251406228E-05, -1.698135576926881E-02, -4.172725242408156E-03,  6.680239837270244E-07,  5.679046161371598E-03,  9.832963615507402E-01,  9.129541877825617E-06,
2455201.000000000, A.D. 2010-Jan-04 12:00:00.0000, -2.358454603475515E-01,  9.545938463894945E-01, -1.912809587287210E-05, -1.697837133799775E-02, -4.185074045630607E-03,  6.633265050082896E-07,  5.679048388822315E-03,  9.832967472218762E-01,  9.382580443067206E-06,
2455201.041666667, A.D. 2010-Jan-04 13:00:00.0000, -2.365528301564798E-01,  9.544192110636616E-01, -1.910055599052049E-05, -1.697537800656327E-02, -4.197421342922503E-03,  6.585796902034762E-07,  5.679050677099218E-03,  9.832971434247401E-01,  9.635064333147648E-06,
2455201.083333333, A.D. 2010-Jan-04 14:00:00.0000, -2.372600750577119E-01,  9.542440612985744E-01, -1.907321490668271E-05, -1.697237576729905E-02, -4.209767128910420E-03,  6.537842993709139E-07,  5.679053026068485E-03,  9.832975501361609E-01,  9.886990741742359E-06,
2455201.125000000, A.D. 2010-Jan-04 15:00:00.0000, -2.379671946799287E-01,  9.540683971573189E-01, -1.904607462965749E-05, -1.696936461255848E-02, -4.222111398089487E-03,  6.489410957990793E-07,  5.679055435595638E-03,  9.832979673328547E-01,  1.013835696596746E-05,
2455201.166666667, A.D. 2010-Jan-04 16:00:00.0000, -2.386741886514931E-01,  9.538922187032122E-01, -1.901913713557012E-05, -1.696634453471686E-02, -4.234454144824482E-03,  6.440508457875585E-07,  5.679057905545551E-03,  9.832983949914251E-01,  1.038916040578005E-05,
2455201.208333333, A.D. 2010-Jan-04 17:00:00.0000, -2.393810566004509E-01,  9.537155259998087E-01, -1.899240436857170E-05, -1.696331552617346E-02, -4.246795363350977E-03,  6.391143184251908E-07,  5.679060435782490E-03,  9.832988330883706E-01,  1.063939856333867E-05,
2455201.250000000, A.D. 2010-Jan-04 18:00:00.0000, -2.400877981545315E-01,  9.535383191109063E-01, -1.896587824103833E-05, -1.696027757935357E-02, -4.259135047776518E-03,  6.341322853774431E-07,  5.679063026170134E-03,  9.832992816000874E-01,  1.088906904233470E-05,
