 *******************************************************************************
Target body name: Venus (299)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2019-Jan-02 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}   
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
******************************************************************************************************************************************************************************************************************
$$SOE
2458324.625000000, A.D. 2018-Jul-25 03:00:00.0000,      69.183455, -4.659497900209767E+07, -9.796795247536181E+07,  1.344951901373990E+06,  3.138478541833750E+01, -1.519712763286662E+01, -2.019578897867606E+00,
2458324.666666667, A.D. 2018-Jul-25 04:00:00.0000,      69.183454, -4.648196242214591E+07, -9.802259614927214E+07,  1.337680513260163E+06,  3.140219633356553E+01, -1.516046570981727E+01, -2.020080710147637E+00,
2458324.708333333, A.D. 2018-Jul-25 05:00:00.0000,      69.183453, -4.636888323970217E+07, -9.807710780492842E+07,  1.330407323538847E+06,  3.141956457698088E+01, -1.512378416668245E+01, -2.020579790825949E+00,
2458324.750000000, A.D. 2018-Jul-25 06:00:00.0000,      69.183452, -4.625574160842345E+07, -9.813148737178802E+07,  1.323132342044808E+06,  3.143689012723229E+01, -1.508708305333379E+01, -2.021076139354534E+00,
2458324.791666667, A.D. 2018-Jul-25 07:00:00.0000,      69.183451, -4.614253768204345E+07, -9.818573477948804E+07,  1.315855578614734E+06,  3.145417296302660E+01, -1.505036241966432E+01, -2.021569755189022E+00,
2458324.833333333, A.D. 2018-Jul-25 08:00:00.0000,      69.183449, -4.602927161437248E+07, -9.823984995784512E+07,  1.308577043087319E+06,  3.147141306312870E+01, -1.501362231558838E+01, -2.022060637788692E+00,
2458324.875000000, A.D. 2018-Jul-25 09:00:00.0000,      69.183448, -4.591594355929717E+07, -9.829383283685571E+07,  1.301296745303184E+06,  3.148861040636159E+01, -1.497686279104162E+01, -2.022548786616469E+00,
2458324.916666667, A.D. 2018-Jul-25 10:00:00.0000,      69.183447, -4.580255367078026E+07, -9.834768334669600E+07,  1.294014695104852E+06,  3.150576497160639E+01, -1.494008389598085E+01, -2.023034201138921E+00,
2458324.958333333, A.D. 2018-Jul-25 11:00:00.0000,      69.183446, -4.568910210286047E+07, -9.840140141772211E+07,  1.286730902336784E+06,  3.152287673780232E+01, -1.490328568038402E+01, -2.023516880826256E+00,
2458325.000000000, A.D. 2018-Jul-25 12:00:00.0000,      69.183445, -4.557558900965216E+07, -9.845498698047011E+07,  1.279445376845337E+06,  3.153994568394679E+01, -1.486646819425016E+01, -2.023996825152329E+00,
2458325.041666667, A.D. 2018-Jul-25 13:00:00.0000,      69.183444, -4.546201454534525E+07, -9.850843996565610E+07,  1.272158128478751E+06,  3.155697178909534E+01, -1.482963148759927E+01, -2.024474033594642E+00,
2458325.083333333, A.D. 2018-Jul-25 14:00:00.0000,      69.183443, -4.534837886420494E+07, -9.856176030417626E+07,  1.264869167087138E+06,  3.157395503236166E+01, -1.479277561047229E+01, -2.024948505634342E+00,
2458325.125000000, A.D. 2018-Jul-25 15:00:00.0000,      69.183442, -4.523468212057149E+07, -9.861494792710699E+07,  1.257578502522476E+06,  3.159089539291772E+01, -1.475590061293102E+01, -2.025420240756214E+00,
2458325.166666667, A.D. 2018-Jul-25 16:00:00.0000,      69.183441, -4.512092446886010E+07, -9.866800276570496E+07,  1.250286144638605E+06,  3.160779284999363E+01, -1.471900654505805E+01, -2.025889238448691E+00,
2458325.208333333, A.D. 2018-Jul-25 17:00:00.0000,      69.183439, -4.500710606356058E+07, -9.872092475140715E+07,  1.242992103291176E+06,  3.162464738287775E+01, -1.468209345695668E+01, -2.026355498203857E+00,
2458325.250000000, A.D. 2018-Jul-25 18:00:00.0000,      69.183438, -4.489322705923720E+07, -9.877371381583093E+07,  1.235696388337664E+06,  3.164145897091667E+01, -1.464516139875090E+01, -2.026819019517428E+00,
2458325.291666667, A.D. 2018-Jul-25 19:00:00.0000,      69.183437, -4.477928761052851E+07, -9.882636989077421E+07,  1.228399009637378E+06,  3.165822759351527E+01, -1.460821042058525E+01, -2.027279801888777E+00,
2458325.333333333, A.D. 2018-Jul-25 20:00:00.0000,      69.183436, -4.466528787214707E+07, -9.887889290821537E+07,  1.221099977051392E+06,  3.167495323013669E+01, -1.457124057262482E+01, -2.027737844820912E+00,
2458325.375000000, A.D. 2018-Jul-25 21:00:00.0000,      69.183435, -4.455122799887927E+07, -9.893128280031358E+07,  1.213799300442599E+06,  3.169163586030235E+01, -1.453425190505513E+01, -2.028193147820490E+00,
2458325.416666667, A.D. 2018-Jul-25 22:00:00.0000,      69.183434, -4.443710814558514E+07, -9.898353949940851E+07,  1.206496989675596E+06,  3.170827546359199E+01, -1.449724446808211E+01, -2.028645710397814E+00,
2458325.458333333, A.D. 2018-Jul-25 23:00:00.0000,      69.183433, -4.432292846719809E+07, -9.903566293802075E+07,  1.199193054616816E+06,  3.172487201964368E+01, -1.446021831193199E+01, -2.029095532066829E+00,
2458325.500000000, A.D. 2018-Jul-26 00:00:00.0000,      69.183432, -4.420868911872476E+07, -9.908765304885170E+07,  1.191887505134389E+06,  3.174142550815382E+01, -1.442317348685124E+01, -2.029542612345121E+00,
2458325.541666667, A.D. 2018-Jul-26 01:00:00.0000,      69.183431, -4.409439025524473E+07, -9.913950976478367E+07,  1.184580351098172E+06,  3.175793590887717E+01, -1.438611004310656E+01, -2.029986950753926E+00,
2458325.583333333, A.D. 2018-Jul-26 02:00:00.0000,      69.183430, -4.398003203191041E+07, -9.919123301888001E+07,  1.177271602379769E+06,  3.177440320162685E+01, -1.434902803098469E+01, -2.030428546818128E+00,
2458325.625000000, A.D. 2018-Jul-26 03:00:00.0000,      69.183429, -4.386561460394675E+07, -9.924282274438506E+07,  1.169961268852472E+06,  3.179082736627438E+01, -1.431192750079249E+01, -2.030867400066243E+00,
2458325.666666667, A.D. 2018-Jul-26 04:00:00.0000,      69.183427, -4.375113812665105E+07, -9.929427887472443E+07,  1.162649360391237E+06,  3.180720838274968E+01, -1.427480850285675E+01, -2.031303510030442E+00,
2458325.708333333, A.D. 2018-Jul-26 05:00:00.0000,      69.183426, -4.363660275539277E+07, -9.934560134350479E+07,  1.155335886872754E+06,  3.182354623104107E+01, -1.423767108752420E+01, -2.031736876246535E+00,
2458325.750000000, A.D. 2018-Jul-26 06:00:00.0000,      69.183425, -4.352200864561331E+07, -9.939679008451416E+07,  1.148020858175308E+06,  3.183984089119533E+01, -1.420051530516139E+01, -2.032167498253978E+00,
2458325.791666667, A.D. 2018-Jul-26 07:00:00.0000,      69.183424, -4.340735595282580E+07, -9.944784503172195E+07,  1.140704284178905E+06,  3.185609234331766E+01, -1.416334120615467E+01, -2.032595375595876E+00,
2458325.833333333, A.D. 2018-Jul-26 08:00:00.0000,      69.183423, -4.329264483261487E+07, -9.949876611927900E+07,  1.133386174765170E+06,  3.187230056757176E+01, -1.412614884091007E+01, -2.033020507818964E+00,
2458325.875000000, A.D. 2018-Jul-26 09:00:00.0000,      69.183422, -4.317787544063647E+07, -9.954955328151754E+07,  1.126066539817303E+06,  3.188846554417974E+01, -1.408893825985329E+01, -2.033442894473639E+00,
2458325.916666667, A.D. 2018-Jul-26 10:00:00.0000,      69.183421, -4.306304793261762E+07, -9.960020645295149E+07,  1.118745389220178E+06,  3.190458725342229E+01, -1.405170951342958E+01, -2.033862535113930E+00,
2458325.958333333, A.D. 2018-Jul-26 11:00:00.0000,      69.183420, -4.294816246435627E+07, -9.965072556827636E+07,  1.111422732860237E+06,  3.192066567563854E+01, -1.401446265210372E+01, -2.034279429297512E+00,
2458326.000000000, A.D. 2018-Jul-26 12:00:00.0000,      69.183419, -4.283321919172098E+07, -9.970111056236933E+07,  1.104098580625504E+06,  3.193670079122618E+01, -1.397719772635989E+01, -2.034693576585710E+00,
2458326.041666667, A.D. 2018-Jul-26 13:00:00.0000,      69.183418, -4.271821827065084E+07, -9.975136137028946E+07,  1.096772942405611E+06,  3.195269258064141E+01, -1.393991478670167E+01, -2.035104976543483E+00,
2458326.083333333, A.D. 2018-Jul-26 14:00:00.0000,      69.183416, -4.260315985715515E+07, -9.980147792727751E+07,  1.089445828091696E+06,  3.196864102439901E+01, -1.390261388365194E+01, -2.035513628739440E+00,
2458326.125000000, A.D. 2018-Jul-26 15:00:00.0000,      69.183415, -4.248804410731327E+07, -9.985146016875632E+07,  1.082117247576520E+06,  3.198454610307229E+01, -1.386529506775280E+01, -2.035919532745833E+00,
2458326.166666667, A.D. 2018-Jul-26 16:00:00.0000,      69.183414, -4.237287117727438E+07, -9.990130803033058E+07,  1.074787210754275E+06,  3.200040779729318E+01, -1.382795838956553E+01, -2.036322688138560E+00,
2458326.208333333, A.D. 2018-Jul-26 17:00:00.0000,      69.183413, -4.225764122325727E+07, -9.995102144778712E+07,  1.067455727520749E+06,  3.201622608775219E+01, -1.379060389967049E+01, -2.036723094497155E+00,
2458326.250000000, A.D. 2018-Jul-26 18:00:00.0000,      69.183412, -4.214235440155018E+07, -1.000006003570949E+08,  1.060122807773232E+06,  3.203200095519843E+01, -1.375323164866709E+01, -2.037120751404800E+00,
2458326.291666667, A.D. 2018-Jul-26 19:00:00.0000,      69.183411, -4.202701086851050E+07, -1.000500446944050E+08,  1.052788461410478E+06,  3.204773238043964E+01, -1.371584168717370E+01, -2.037515658448322E+00,
2458326.333333333, A.D. 2018-Jul-26 20:00:00.0000,      69.183410, -4.191161078056463E+07, -1.000993543960507E+08,  1.045452698332734E+06,  3.206342034434220E+01, -1.367843406582757E+01, -2.037907815218190E+00,
2458326.375000000, A.D. 2018-Jul-26 21:00:00.0000,      69.183409, -4.179615429420773E+07, -1.001485293985479E+08,  1.038115528441727E+06,  3.207906482783115E+01, -1.364100883528481E+01, -2.038297221308512E+00,
2458326.416666667, A.D. 2018-Jul-26 22:00:00.0000,      69.183408, -4.168064156600355E+07, -1.001975696385945E+08,  1.030776961640611E+06,  3.209466581189017E+01, -1.360356604622025E+01, -2.038683876317043E+00,
2458326.458333333, A.D. 2018-Jul-26 23:00:00.0000,      69.183407, -4.156507275258419E+07, -1.002464750530713E+08,  1.023437007834017E+06,  3.211022327756167E+01, -1.356610574932745E+01, -2.039067779845180E+00,
2458326.500000000, A.D. 2018-Jul-27 00:00:00.0000,      69.183406, -4.144944801064986E+07, -1.002952455790412E+08,  1.016095676927976E+06,  3.212573720594671E+01, -1.352862799531856E+01, -2.039448931497962E+00,
2458326.541666667, A.D. 2018-Jul-27 01:00:00.0000,      69.183404, -4.133376749696872E+07, -1.003438811537499E+08,  1.008752978829950E+06,  3.214120757820506E+01, -1.349113283492432E+01, -2.039827330884073E+00,
2458326.583333333, A.D. 2018-Jul-27 02:00:00.0000,      69.183403, -4.121803136837667E+07, -1.003923817146259E+08,  1.001408923448794E+06,  3.215663437555522E+01, -1.345362031889394E+01, -2.040202977615833E+00,
2458326.625000000, A.D. 2018-Jul-27 03:00:00.0000,      69.183402, -4.110223978177709E+07, -1.004407471992801E+08,  9.940635206947550E+05,  3.217201757927445E+01, -1.341609049799506E+01, -2.040575871309214E+00,
2458326.666666667, A.D. 2018-Jul-27 04:00:00.0000,      69.183401, -4.098639289414065E+07, -1.004889775455065E+08,  9.867167804794684E+05,  3.218735717069872E+01, -1.337854342301365E+01, -2.040946011583819E+00,
2458326.708333333, A.D. 2018-Jul-27 05:00:00.0000,      69.183400, -4.087049086250514E+07, -1.005370726912819E+08,  9.793687127159163E+05,  3.220265313122280E+01, -1.334097914475401E+01, -2.041313398062902E+00,
2458326.750000000, A.D. 2018-Jul-27 06:00:00.0000,      69.183399, -4.075453384397519E+07, -1.005850325747658E+08,  9.720193273184150E+05,  3.221790544230020E+01, -1.330339771403862E+01, -2.041678030373355E+00,
2458326.791666667, A.D. 2018-Jul-27 07:00:00.0000,      69.183398, -4.063852199572210E+07, -1.006328571343010E+08,  9.646686342026740E+05,  3.223311408544324E+01, -1.326579918170813E+01, -2.042039908145712E+00,
2458326.833333333, A.D. 2018-Jul-27 08:00:00.0000,      69.183397, -4.052245547498363E+07, -1.006805463084132E+08,  9.573166432856619E+05,  3.224827904222304E+01, -1.322818359862127E+01, -2.042399031014147E+00,
2458326.875000000, A.D. 2018-Jul-27 09:00:00.0000,      69.183396, -4.040633443906378E+07, -1.007281000358112E+08,  9.499633644856885E+05,  3.226340029426953E+01, -1.319055101565479E+01, -2.042755398616476E+00,
2458326.916666667, A.D. 2018-Jul-27 10:00:00.0000,      69.183395, -4.029015904533255E+07, -1.007755182553871E+08,  9.426088077223673E+05,  3.227847782327149E+01, -1.315290148370337E+01, -2.043109010594160E+00,
2458326.958333333, A.D. 2018-Jul-27 11:00:00.0000,      69.183394, -4.017392945122579E+07, -1.008228009062162E+08,  9.352529829165861E+05,  3.229351161097652E+01, -1.311523505367959E+01, -2.043459866592293E+00,
2458327.000000000, A.D. 2018-Jul-27 12:00:00.0000,      69.183392, -4.005764581424492E+07, -1.008699479275570E+08,  9.278958999904916E+05,  3.230850163919106E+01, -1.307755177651384E+01, -2.043807966259622E+00,
2458327.041666667, A.D. 2018-Jul-27 13:00:00.0000,      69.183391, -3.994130829195676E+07, -1.009169592588516E+08,  9.205375688675269E+05,  3.232344788978045E+01, -1.303985170315425E+01, -2.044153309248522E+00,
2458327.083333333, A.D. 2018-Jul-27 14:00:00.0000,      69.183390, -3.982491704199333E+07, -1.009638348397254E+08,  9.131779994723350E+05,  3.233835034466892E+01, -1.300213488456662E+01, -2.044495895215012E+00,
2458327.125000000, A.D. 2018-Jul-27 15:00:00.0000,      69.183389, -3.970847222205161E+07, -1.010105746099874E+08,  9.058172017308250E+05,  3.235320898583957E+01, -1.296440137173437E+01, -2.044835723818752E+00,
2458327.166666667, A.D. 2018-Jul-27 16:00:00.0000,      69.183388, -3.959197398989330E+07, -1.010571785096301E+08,  8.984551855700836E+05,  3.236802379533437E+01, -1.292665121565846E+01, -2.045172794723052E+00,
2458327.208333333, A.D. 2018-Jul-27 17:00:00.0000,      69.183387, -3.947542250334469E+07, -1.011036464788295E+08,  8.910919609184489E+05,  3.238279475525430E+01, -1.288888446735731E+01, -2.045507107594844E+00,
2458327.250000000, A.D. 2018-Jul-27 18:00:00.0000,      69.183386, -3.935881792029637E+07, -1.011499784579456E+08,  8.837275377054289E+05,  3.239752184775920E+01, -1.285110117786679E+01, -2.045838662104710E+00,
2458327.291666667, A.D. 2018-Jul-27 19:00:00.0000,      69.183385, -3.924216039870306E+07, -1.011961743875220E+08,  8.763619258617237E+05,  3.241220505506787E+01, -1.281330139824005E+01, -2.046167457926869E+00,
2458327.333333333, A.D. 2018-Jul-27 20:00:00.0000,      69.183384, -3.912545009658339E+07, -1.012422342082860E+08,  8.689951353191733E+05,  3.242684435945808E+01, -1.277548517954756E+01, -2.046493494739184E+00,
2458327.375000000, A.D. 2018-Jul-27 21:00:00.0000,      69.183383, -3.900868717201967E+07, -1.012881578611492E+08,  8.616271760107875E+05,  3.244143974326656E+01, -1.273765257287696E+01, -2.046816772223147E+00,
2458327.416666667, A.D. 2018-Jul-27 22:00:00.0000,      69.183382, -3.889187178315770E+07, -1.013339452872065E+08,  8.542580578707382E+05,  3.245599118888901E+01, -1.269980362933304E+01, -2.047137290063897E+00,
2458327.458333333, A.D. 2018-Jul-27 23:00:00.0000,      69.183381, -3.877500408820655E+07, -1.013795964277374E+08,  8.468877908342853E+05,  3.247049867878015E+01, -1.266193840003767E+01, -2.047455047950211E+00,
2458327.500000000, A.D. 2018-Jul-28 00:00:00.0000,      69.183379, -3.865808424543834E+07, -1.014251112242053E+08,  8.395163848378137E+05,  3.248496219545367E+01, -1.262405693612970E+01, -2.047770045574497E+00,
2458327.541666667, A.D. 2018-Jul-28 01:00:00.0000,      69.183378, -3.854111241318806E+07, -1.014704896182574E+08,  8.321438498188257E+05,  3.249938172148231E+01, -1.258615928876492E+01, -2.048082282632811E+00,
2458327.583333333, A.D. 2018-Jul-28 02:00:00.0000,      69.183377, -3.842408874985328E+07, -1.015157315517256E+08,  8.247701957158893E+05,  3.251375723949781E+01, -1.254824550911600E+01, -2.048391758824840E+00,
2458327.625000000, A.D. 2018-Jul-28 03:00:00.0000,      69.183376, -3.830701341389406E+07, -1.015608369666258E+08,  8.173954324686751E+05,  3.252808873219100E+01, -1.251031564837238E+01, -2.048698473853913E+00,
2458327.666666667, A.D. 2018-Jul-28 04:00:00.0000,      69.183375, -3.818988656383260E+07, -1.016058058051580E+08,  8.100195700178966E+05,  3.254237618231169E+01, -1.247236975774026E+01, -2.049002427426992E+00,
2458327.708333333, A.D. 2018-Jul-28 05:00:00.0000,      69.183374, -3.807270835825314E+07, -1.016506380097071E+08,  8.026426183053032E+05,  3.255661957266882E+01, -1.243440788844247E+01, -2.049303619254678E+00,
2458327.750000000, A.D. 2018-Jul-28 06:00:00.0000,      69.183373, -3.795547895580167E+07, -1.016953335228419E+08,  7.952645872736946E+05,  3.257081888613036E+01, -1.239643009171847E+01, -2.049602049051211E+00,
2458327.791666667, A.D. 2018-Jul-28 07:00:00.0000,      69.183372, -3.783819851518576E+07, -1.017398922873161E+08,  7.878854868669063E+05,  3.258497410562340E+01, -1.235843641882422E+01, -2.049897716534462E+00,
2458327.833333333, A.D. 2018-Jul-28 08:00:00.0000,      69.183371, -3.772086719517436E+07, -1.017843142460676E+08,  7.805053270297572E+05,  3.259908521413411E+01, -1.232042692103216E+01, -2.050190621425944E+00,
2458327.875000000, A.D. 2018-Jul-28 09:00:00.0000,      69.183370, -3.760348515459752E+07, -1.018285993422191E+08,  7.731241177080795E+05,  3.261315219470779E+01, -1.228240164963111E+01, -2.050480763450804E+00,
2458327.916666667, A.D. 2018-Jul-28 10:00:00.0000,      69.183369, -3.748605255234626E+07, -1.018727475190781E+08,  7.657418688486814E+05,  3.262717503044883E+01, -1.224436065592621E+01, -2.050768142337822E+00,
2458327.958333333, A.D. 2018-Jul-28 11:00:00.0000,      69.183368, -3.736856954737230E+07, -1.019167587201366E+08,  7.583585903993398E+05,  3.264115370452078E+01, -1.220630399123887E+01, -2.051052757819418E+00,
2458328.000000000, A.D. 2018-Jul-28 12:00:00.0000,      69.183366, -3.725103629868785E+07, -1.019606328890715E+08,  7.509742923087776E+05,  3.265508820014632E+01, -1.216823170690668E+01, -2.051334609631646E+00,
2458328.041666667, A.D. 2018-Jul-28 13:00:00.0000,      69.183365, -3.713345296536544E+07, -1.020043699697444E+08,  7.435889845267013E+05,  3.266897850060730E+01, -1.213014385428336E+01, -2.051613697514190E+00,
2458328.083333333, A.D. 2018-Jul-28 14:00:00.0000,      69.183364, -3.701581970653766E+07, -1.020479699062020E+08,  7.362026770037115E+05,  3.268282458924472E+01, -1.209204048473868E+01, -2.051890021210379E+00,
2458328.125000000, A.D. 2018-Jul-28 15:00:00.0000,      69.183363, -3.689813668139699E+07, -1.020914326426759E+08,  7.288153796913177E+05,  3.269662644945878E+01, -1.205392164965840E+01, -2.052163580467164E+00,
2458328.166666667, A.D. 2018-Jul-28 16:00:00.0000,      69.183362, -3.678040404919552E+07, -1.021347581235826E+08,  7.214271025419682E+05,  3.271038406470883E+01, -1.201578740044419E+01, -2.052434375035141E+00,
2458328.208333333, A.D. 2018-Jul-28 17:00:00.0000,      69.183361, -3.666262196924482E+07, -1.021779462935238E+08,  7.140378555089906E+05,  3.272409741851347E+01, -1.197763778851357E+01, -2.052702404668528E+00,
2458328.250000000, A.D. 2018-Jul-28 18:00:00.0000,      69.183360, -3.654479060091568E+07, -1.022209970972863E+08,  7.066476485465616E+05,  3.273776649445045E+01, -1.193947286529987E+01, -2.052967669125187E+00,
2458328.291666667, A.D. 2018-Jul-28 19:00:00.0000,      69.183359, -3.642691010363787E+07, -1.022639104798422E+08,  6.992564916097820E+05,  3.275139127615680E+01, -1.190129268225211E+01, -2.053230168166612E+00,
2458328.333333333, A.D. 2018-Jul-28 20:00:00.0000,      69.183358, -3.630898063689999E+07, -1.023066863863485E+08,  6.918643946545497E+05,  3.276497174732874E+01, -1.186309729083495E+01, -2.053489901557921E+00,
2458328.375000000, A.D. 2018-Jul-28 21:00:00.0000,      69.183357, -3.619100236024923E+07, -1.023493247621479E+08,  6.844713676376194E+05,  3.277850789172177E+01, -1.182488674252868E+01, -2.053746869067875E+00,
2458328.416666667, A.D. 2018-Jul-28 22:00:00.0000,      69.183356, -3.607297543329114E+07, -1.023918255527683E+08,  6.770774205165878E+05,  3.279199969315057E+01, -1.178666108882905E+01, -2.054001070468861E+00,
